source	key	candidate	revision	digest	census	licence_screen	revision_screen	fern_screen	disposition	evidence
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/dereferenced/ghec.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/dereferenced/ghec.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/ghec.2022-11-28.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/ghec.2022-11-28.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/ghec.2026-03-10.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/ghec.2026-03-10.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/ghec.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghec/ghec.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.18/dereferenced/ghes-2.18.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.18/dereferenced/ghes-2.18.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.18/ghes-2.18.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.18/ghes-2.18.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.19/dereferenced/ghes-2.19.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.19/dereferenced/ghes-2.19.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.19/ghes-2.19.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.19/ghes-2.19.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.20/dereferenced/ghes-2.20.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.20/dereferenced/ghes-2.20.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.20/ghes-2.20.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.20/ghes-2.20.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.21/dereferenced/ghes-2.21.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.21/dereferenced/ghes-2.21.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.21/ghes-2.21.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.21/ghes-2.21.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.22/dereferenced/ghes-2.22.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.22/dereferenced/ghes-2.22.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.22/ghes-2.22.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-2.22/ghes-2.22.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.0/dereferenced/ghes-3.0.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.0/dereferenced/ghes-3.0.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.0/ghes-3.0.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.0/ghes-3.0.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.1/dereferenced/ghes-3.1.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.1/dereferenced/ghes-3.1.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.1/ghes-3.1.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.1/ghes-3.1.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/dereferenced/ghes-3.10.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/dereferenced/ghes-3.10.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/dereferenced/ghes-3.10.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/dereferenced/ghes-3.10.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/ghes-3.10.2022-11-28.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/ghes-3.10.2022-11-28.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/ghes-3.10.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.10/ghes-3.10.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/dereferenced/ghes-3.11.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/dereferenced/ghes-3.11.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/dereferenced/ghes-3.11.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/dereferenced/ghes-3.11.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/ghes-3.11.2022-11-28.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/ghes-3.11.2022-11-28.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/ghes-3.11.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.11/ghes-3.11.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/dereferenced/ghes-3.12.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/dereferenced/ghes-3.12.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/dereferenced/ghes-3.12.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/dereferenced/ghes-3.12.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/ghes-3.12.2022-11-28.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/ghes-3.12.2022-11-28.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/ghes-3.12.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.12/ghes-3.12.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/dereferenced/ghes-3.13.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/dereferenced/ghes-3.13.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/dereferenced/ghes-3.13.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/dereferenced/ghes-3.13.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/ghes-3.13.2022-11-28.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/ghes-3.13.2022-11-28.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/ghes-3.13.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.13/ghes-3.13.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/dereferenced/ghes-3.14.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/dereferenced/ghes-3.14.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/dereferenced/ghes-3.14.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/dereferenced/ghes-3.14.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/ghes-3.14.2022-11-28.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/ghes-3.14.2022-11-28.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/ghes-3.14.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.14/ghes-3.14.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.15/dereferenced/ghes-3.15.2022-11-28.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.15/dereferenced/ghes-3.15.2022-11-28.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.15/dereferenced/ghes-3.15.deref.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.15/dereferenced/ghes-3.15.deref.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.15/ghes-3.15.2022-11-28.json	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
github-publisher-trees	anyof-array-variant-struct-item	github/rest-api-description:descriptions/ghes-3.15/ghes-3.15.2022-11-28.yaml	3cef12e8a02d612ad032473d4fb87266f2befeae	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	trees.jsonl:6
