api_id	version	indexed_json_url	json_outcome	indexed_yaml_url	tree_path	sha256	tree_outcome
amazonaws.com:elastic-inference	2017-07-25	https://api.apis.guru/v2/specs/amazonaws.com/elastic-inference/2017-07-25/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elastic-inference/2017-07-25/openapi.yaml	APIs/amazonaws.com/elastic-inference/2017-07-25/openapi.yaml	3d1a43ae677b1f2d7f8de4b26bded470ab7fad6854986faf8a0df2f458a39470	readable
amazonaws.com:elasticache	2015-02-02	https://api.apis.guru/v2/specs/amazonaws.com/elasticache/2015-02-02/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elasticache/2015-02-02/openapi.yaml	APIs/amazonaws.com/elasticache/2015-02-02/openapi.yaml	730685d51cf7e4c1f830cbfdda023c37a665c11a20f081fd9b3f2bd6ec9d38ca	readable
amazonaws.com:elasticbeanstalk	2010-12-01	https://api.apis.guru/v2/specs/amazonaws.com/elasticbeanstalk/2010-12-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elasticbeanstalk/2010-12-01/openapi.yaml	APIs/amazonaws.com/elasticbeanstalk/2010-12-01/openapi.yaml	6445cf8cf54fef381725d5e10db47750d28eb8d1404c46e7c83c3790740f4f23	readable
amazonaws.com:elasticfilesystem	2015-02-01	https://api.apis.guru/v2/specs/amazonaws.com/elasticfilesystem/2015-02-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elasticfilesystem/2015-02-01/openapi.yaml	APIs/amazonaws.com/elasticfilesystem/2015-02-01/openapi.yaml	fb9df1d57d591b6f9af74733a7d3a6301f7adf8c324a814fbaba226566d24c29	readable
amazonaws.com:elasticloadbalancing	2012-06-01	https://api.apis.guru/v2/specs/amazonaws.com/elasticloadbalancing/2012-06-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elasticloadbalancing/2012-06-01/openapi.yaml	APIs/amazonaws.com/elasticloadbalancing/2012-06-01/openapi.yaml	fd250d8c4d650193fa90a57ffc5c6578c830c5ef7719bec35e24b0c197ad4ae4	readable
amazonaws.com:elasticloadbalancingv2	2015-12-01	https://api.apis.guru/v2/specs/amazonaws.com/elasticloadbalancingv2/2015-12-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elasticloadbalancingv2/2015-12-01/openapi.yaml	APIs/amazonaws.com/elasticloadbalancingv2/2015-12-01/openapi.yaml	cc928509dbdb05f4f8bedb9e1093a0643ae3e9cfd1bad3bb1f17f466d8193ca1	readable
amazonaws.com:elasticmapreduce	2009-03-31	https://api.apis.guru/v2/specs/amazonaws.com/elasticmapreduce/2009-03-31/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elasticmapreduce/2009-03-31/openapi.yaml	APIs/amazonaws.com/elasticmapreduce/2009-03-31/openapi.yaml	e8f4a2d8ac902172603f3b0dd7db62ce214d00c6946031f152bad11d89ab9d57	readable
amazonaws.com:elastictranscoder	2012-09-25	https://api.apis.guru/v2/specs/amazonaws.com/elastictranscoder/2012-09-25/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/elastictranscoder/2012-09-25/openapi.yaml	APIs/amazonaws.com/elastictranscoder/2012-09-25/openapi.yaml	19b4b34af78b23afe68b800cc43e0f1c9854863b0d24e8db12d93850ba0caca5	readable
amazonaws.com:email	2010-12-01	https://api.apis.guru/v2/specs/amazonaws.com/email/2010-12-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/email/2010-12-01/openapi.yaml	APIs/amazonaws.com/email/2010-12-01/openapi.yaml	ef59d8376f76d21cd64a610ac6b20239434dd6e04872a348e01ad923de298013	readable
amazonaws.com:emr-containers	2020-10-01	https://api.apis.guru/v2/specs/amazonaws.com/emr-containers/2020-10-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/emr-containers/2020-10-01/openapi.yaml	APIs/amazonaws.com/emr-containers/2020-10-01/openapi.yaml	4455cb8454809744ae702e171abd73d4c60d99d2780a81fc39249ef809e60a07	readable
amazonaws.com:entitlement.marketplace	2017-01-11	https://api.apis.guru/v2/specs/amazonaws.com/entitlement.marketplace/2017-01-11/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/entitlement.marketplace/2017-01-11/openapi.yaml	APIs/amazonaws.com/entitlement.marketplace/2017-01-11/openapi.yaml	932ee8d03db75b4df4ae70e9ccf0c7861d1d3616913e5af3f276745bdb78c1d6	readable
amazonaws.com:es	2015-01-01	https://api.apis.guru/v2/specs/amazonaws.com/es/2015-01-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/es/2015-01-01/openapi.yaml	APIs/amazonaws.com/es/2015-01-01/openapi.yaml	0b38e0439b00fd184c4bcc03d0e0ef10c556277b3b8eaa1af008707657e914f0	readable
amazonaws.com:eventbridge	2015-10-07	https://api.apis.guru/v2/specs/amazonaws.com/eventbridge/2015-10-07/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/eventbridge/2015-10-07/openapi.yaml	APIs/amazonaws.com/eventbridge/2015-10-07/openapi.yaml	355203b709cc8260af75e6312876e9e4630a9e7b83b18c55e60762b06ffe85b9	readable
amazonaws.com:events	2015-10-07	https://api.apis.guru/v2/specs/amazonaws.com/events/2015-10-07/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/events/2015-10-07/openapi.yaml	APIs/amazonaws.com/events/2015-10-07/openapi.yaml	99625f4517dc6196fd55264b882ce4ce4db0e44b99f9c46eb06040a615b9ae6a	readable
amazonaws.com:finspace	2021-03-12	https://api.apis.guru/v2/specs/amazonaws.com/finspace/2021-03-12/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/finspace/2021-03-12/openapi.yaml	APIs/amazonaws.com/finspace/2021-03-12/openapi.yaml	5fa08a95786aa562199fdfde03616ad5d105648bc8f6e506a9cb311ab3905414	readable
amazonaws.com:finspace-data	2020-07-13	https://api.apis.guru/v2/specs/amazonaws.com/finspace-data/2020-07-13/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/finspace-data/2020-07-13/openapi.yaml	APIs/amazonaws.com/finspace-data/2020-07-13/openapi.yaml	bafcd7cbbe56d267cd2a410c20baaf7771e97282356e51049c3bc7ca6799a6f7	readable
amazonaws.com:firehose	2015-08-04	https://api.apis.guru/v2/specs/amazonaws.com/firehose/2015-08-04/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/firehose/2015-08-04/openapi.yaml	APIs/amazonaws.com/firehose/2015-08-04/openapi.yaml	d7f92f586d6f7042f1b11b8ef05c7f219527ff3d5e1a80c895f5e524dc9a8938	readable
amazonaws.com:fis	2020-12-01	https://api.apis.guru/v2/specs/amazonaws.com/fis/2020-12-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/fis/2020-12-01/openapi.yaml	APIs/amazonaws.com/fis/2020-12-01/openapi.yaml	d249383bb5be1dde1d40913cf452e405af801996134576f359f9a3adabf4d003	readable
amazonaws.com:fms	2018-01-01	https://api.apis.guru/v2/specs/amazonaws.com/fms/2018-01-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/fms/2018-01-01/openapi.yaml	APIs/amazonaws.com/fms/2018-01-01/openapi.yaml	c4393e584a68550cce27e5414323a5bde3fb6196352c81ba01d3af1dd5b34bdf	readable
amazonaws.com:forecast	2018-06-26	https://api.apis.guru/v2/specs/amazonaws.com/forecast/2018-06-26/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/forecast/2018-06-26/openapi.yaml	APIs/amazonaws.com/forecast/2018-06-26/openapi.yaml	7e8a0ea631cda8fcb9624fb96a261ef1067d90378087aac3ab0e655e4e14433c	readable
amazonaws.com:forecastquery	2018-06-26	https://api.apis.guru/v2/specs/amazonaws.com/forecastquery/2018-06-26/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/forecastquery/2018-06-26/openapi.yaml	APIs/amazonaws.com/forecastquery/2018-06-26/openapi.yaml	b0d2c7a5245dbc4698faedbf911a4f9e36a31b17da06b2c13515c07762305c8d	readable
amazonaws.com:frauddetector	2019-11-15	https://api.apis.guru/v2/specs/amazonaws.com/frauddetector/2019-11-15/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/frauddetector/2019-11-15/openapi.yaml	APIs/amazonaws.com/frauddetector/2019-11-15/openapi.yaml	2c4db3adf7a07d786aea7eabf1f06f75277b3e9be4e9c4acbd9fc31111b0a785	readable
amazonaws.com:fsx	2018-03-01	https://api.apis.guru/v2/specs/amazonaws.com/fsx/2018-03-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/fsx/2018-03-01/openapi.yaml	APIs/amazonaws.com/fsx/2018-03-01/openapi.yaml	5c3266c87d22ccb22e8051f2f49df629762b09b86ec6350150ac76d5bb5ef0d0	readable
amazonaws.com:gamelift	2015-10-01	https://api.apis.guru/v2/specs/amazonaws.com/gamelift/2015-10-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/gamelift/2015-10-01/openapi.yaml	APIs/amazonaws.com/gamelift/2015-10-01/openapi.yaml	78a2213a5991cd1f797aa3394e8998a27dbba8030ad387de8def25ed9fbd7627	readable
amazonaws.com:glacier	2012-06-01	https://api.apis.guru/v2/specs/amazonaws.com/glacier/2012-06-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/glacier/2012-06-01/openapi.yaml	APIs/amazonaws.com/glacier/2012-06-01/openapi.yaml	d72d6ba7ad24fffc918b240fe3a54d2b33870ba89ac4a2ed98f68667f76d163e	readable
amazonaws.com:globalaccelerator	2018-08-08	https://api.apis.guru/v2/specs/amazonaws.com/globalaccelerator/2018-08-08/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/globalaccelerator/2018-08-08/openapi.yaml	APIs/amazonaws.com/globalaccelerator/2018-08-08/openapi.yaml	1e8aacb47e7cd6bacb3d9c7f2676c81c9ca0d17ae0761d3b1ccaa5038e6a2cde	readable
amazonaws.com:glue	2017-03-31	https://api.apis.guru/v2/specs/amazonaws.com/glue/2017-03-31/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/glue/2017-03-31/openapi.yaml	APIs/amazonaws.com/glue/2017-03-31/openapi.yaml	76f941f3406a4c05602be11b8d440a5ec238ccfce2fc720838644e332378cc5e	readable
amazonaws.com:greengrass	2017-06-07	https://api.apis.guru/v2/specs/amazonaws.com/greengrass/2017-06-07/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/greengrass/2017-06-07/openapi.yaml	APIs/amazonaws.com/greengrass/2017-06-07/openapi.yaml	6bb1f21263cc684b795e505eb490bc145e410885c0f69668c1b295622007511b	readable
amazonaws.com:greengrassv2	2020-11-30	https://api.apis.guru/v2/specs/amazonaws.com/greengrassv2/2020-11-30/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/greengrassv2/2020-11-30/openapi.yaml	APIs/amazonaws.com/greengrassv2/2020-11-30/openapi.yaml	8496e8b637d5d262feff969faf372968b252ad66c68483bc1d61370b76b7c715	readable
amazonaws.com:groundstation	2019-05-23	https://api.apis.guru/v2/specs/amazonaws.com/groundstation/2019-05-23/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/groundstation/2019-05-23/openapi.yaml	APIs/amazonaws.com/groundstation/2019-05-23/openapi.yaml	75a44954cfbb7bc7c1eafe421cd4d7780cb4ea4781db99c46e9d97ba4aa11d04	readable
amazonaws.com:guardduty	2017-11-28	https://api.apis.guru/v2/specs/amazonaws.com/guardduty/2017-11-28/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/guardduty/2017-11-28/openapi.yaml	APIs/amazonaws.com/guardduty/2017-11-28/openapi.yaml	20e61b19d8ebeb5ff789c41224df903dd2bfd09abed5b7bdd91c21936e2c7daf	readable
amazonaws.com:health	2016-08-04	https://api.apis.guru/v2/specs/amazonaws.com/health/2016-08-04/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/health/2016-08-04/openapi.yaml	APIs/amazonaws.com/health/2016-08-04/openapi.yaml	344939d7ffe3f3d75d85bbfcd61eef56d2861218e9c0ffa755c34a4732b15863	readable
amazonaws.com:healthlake	2017-07-01	https://api.apis.guru/v2/specs/amazonaws.com/healthlake/2017-07-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/healthlake/2017-07-01/openapi.yaml	APIs/amazonaws.com/healthlake/2017-07-01/openapi.yaml	55c9c42e890a52a07a87925847dfddccb86ed46065e1d4910e4aced782079176	readable
amazonaws.com:honeycode	2020-03-01	https://api.apis.guru/v2/specs/amazonaws.com/honeycode/2020-03-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/honeycode/2020-03-01/openapi.yaml	APIs/amazonaws.com/honeycode/2020-03-01/openapi.yaml	71c70e2f8d6714733c281673be61900bb579fe1b84bcba04c172bf58d0234929	readable
amazonaws.com:iam	2010-05-08	https://api.apis.guru/v2/specs/amazonaws.com/iam/2010-05-08/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iam/2010-05-08/openapi.yaml	APIs/amazonaws.com/iam/2010-05-08/openapi.yaml	f96be26bcfb5daca6aa3f74e920de0857ef032aa43e1b50a52de2f16e80d96c0	readable
amazonaws.com:identitystore	2020-06-15	https://api.apis.guru/v2/specs/amazonaws.com/identitystore/2020-06-15/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/identitystore/2020-06-15/openapi.yaml	APIs/amazonaws.com/identitystore/2020-06-15/openapi.yaml	413908422d6a4d2c9bd1f243c9bb97d59bf2dfa67e3818c3724a480fdf1d2fc1	readable
amazonaws.com:imagebuilder	2019-12-02	https://api.apis.guru/v2/specs/amazonaws.com/imagebuilder/2019-12-02/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/imagebuilder/2019-12-02/openapi.yaml	APIs/amazonaws.com/imagebuilder/2019-12-02/openapi.yaml	cf101a3b2d58d66edf2e4e72572a17e6a146f09a6e63ae990c2ad768efcb4fdf	readable
amazonaws.com:importexport	2010-06-01	https://api.apis.guru/v2/specs/amazonaws.com/importexport/2010-06-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/importexport/2010-06-01/openapi.yaml	APIs/amazonaws.com/importexport/2010-06-01/openapi.yaml	0530e799a4dde4ad146d2b2cd277b442a49f199819449bfe1b98019e0e3edb80	readable
amazonaws.com:inspector	2016-02-16	https://api.apis.guru/v2/specs/amazonaws.com/inspector/2016-02-16/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/inspector/2016-02-16/openapi.yaml	APIs/amazonaws.com/inspector/2016-02-16/openapi.yaml	e8d83fc0a396a34f4c876ebd5bed7b5f6b6699c5d6da114c12e37a689bf64079	readable
amazonaws.com:iot	2015-05-28	https://api.apis.guru/v2/specs/amazonaws.com/iot/2015-05-28/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iot/2015-05-28/openapi.yaml	APIs/amazonaws.com/iot/2015-05-28/openapi.yaml	20b60052612bbc64509148ccb14c71e2122017e9c2201725f290b22057a5e8c2	readable
amazonaws.com:iot-data	2015-05-28	https://api.apis.guru/v2/specs/amazonaws.com/iot-data/2015-05-28/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iot-data/2015-05-28/openapi.yaml	APIs/amazonaws.com/iot-data/2015-05-28/openapi.yaml	b614239b2916bb4c5cb565c04060ef11703bb8a74055a754586fe4905ae89bdc	readable
amazonaws.com:iot-jobs-data	2017-09-29	https://api.apis.guru/v2/specs/amazonaws.com/iot-jobs-data/2017-09-29/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iot-jobs-data/2017-09-29/openapi.yaml	APIs/amazonaws.com/iot-jobs-data/2017-09-29/openapi.yaml	254c15ab6856f9edb780c399e21b2c44b3d115e387af238594b5148b9032a2d8	readable
amazonaws.com:iot1click-devices	2018-05-14	https://api.apis.guru/v2/specs/amazonaws.com/iot1click-devices/2018-05-14/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iot1click-devices/2018-05-14/openapi.yaml	APIs/amazonaws.com/iot1click-devices/2018-05-14/openapi.yaml	b4899b791f250c260a4c2b55d23d27704a191ce0789adc2fc26e3dc44b1bb71b	readable
amazonaws.com:iot1click-projects	2018-05-14	https://api.apis.guru/v2/specs/amazonaws.com/iot1click-projects/2018-05-14/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iot1click-projects/2018-05-14/openapi.yaml	APIs/amazonaws.com/iot1click-projects/2018-05-14/openapi.yaml	9a8a279966863ce4639f1c48b44e5888fcaff3a198a2cadacec1738d0fa6828a	readable
amazonaws.com:iotanalytics	2017-11-27	https://api.apis.guru/v2/specs/amazonaws.com/iotanalytics/2017-11-27/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotanalytics/2017-11-27/openapi.yaml	APIs/amazonaws.com/iotanalytics/2017-11-27/openapi.yaml	43a58c20b070eca8a400aad84ab3586d82732435b1a4e13678f20ae90e0ea54c	readable
amazonaws.com:iotdeviceadvisor	2020-09-18	https://api.apis.guru/v2/specs/amazonaws.com/iotdeviceadvisor/2020-09-18/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotdeviceadvisor/2020-09-18/openapi.yaml	APIs/amazonaws.com/iotdeviceadvisor/2020-09-18/openapi.yaml	f98ea8bbffd3b51c25a962e5b69aa9d5470b3186b9c0c0e31a11d7aca1a458a6	readable
amazonaws.com:iotevents	2018-07-27	https://api.apis.guru/v2/specs/amazonaws.com/iotevents/2018-07-27/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotevents/2018-07-27/openapi.yaml	APIs/amazonaws.com/iotevents/2018-07-27/openapi.yaml	cd13c34401b5405edd1e5f32948458085db148da064ec14f057433c23773f644	readable
amazonaws.com:iotevents-data	2018-10-23	https://api.apis.guru/v2/specs/amazonaws.com/iotevents-data/2018-10-23/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotevents-data/2018-10-23/openapi.yaml	APIs/amazonaws.com/iotevents-data/2018-10-23/openapi.yaml	8261a522e3d79fd1ecf16ee971ffc6098965ae36177812bf3f00512d6981cc52	readable
amazonaws.com:iotfleethub	2020-11-03	https://api.apis.guru/v2/specs/amazonaws.com/iotfleethub/2020-11-03/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotfleethub/2020-11-03/openapi.yaml	APIs/amazonaws.com/iotfleethub/2020-11-03/openapi.yaml	a102a34febf8e71acccb68e9072ddff78cab061069b863c35f76b12beb8acd42	readable
amazonaws.com:iotsecuretunneling	2018-10-05	https://api.apis.guru/v2/specs/amazonaws.com/iotsecuretunneling/2018-10-05/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotsecuretunneling/2018-10-05/openapi.yaml	APIs/amazonaws.com/iotsecuretunneling/2018-10-05/openapi.yaml	d85cd766c63153a9920d75587d1ec54c33495f17615cb585e93d5e9acf09be10	readable
amazonaws.com:iotsitewise	2019-12-02	https://api.apis.guru/v2/specs/amazonaws.com/iotsitewise/2019-12-02/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotsitewise/2019-12-02/openapi.yaml	APIs/amazonaws.com/iotsitewise/2019-12-02/openapi.yaml	fe8fca724c39a56869c8e4c8b344ff5d876541ae129a7ce49bc6e5ba98ada41c	readable
amazonaws.com:iotthingsgraph	2018-09-06	https://api.apis.guru/v2/specs/amazonaws.com/iotthingsgraph/2018-09-06/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotthingsgraph/2018-09-06/openapi.yaml	APIs/amazonaws.com/iotthingsgraph/2018-09-06/openapi.yaml	152823586e6b91df7558a08517e40430b4c9e030771e671b5e5909826056e60d	readable
amazonaws.com:iotwireless	2020-11-22	https://api.apis.guru/v2/specs/amazonaws.com/iotwireless/2020-11-22/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/iotwireless/2020-11-22/openapi.yaml	APIs/amazonaws.com/iotwireless/2020-11-22/openapi.yaml	8654e61bb98fdc1b4b12f71a28301672bf860529db3b4e184bb4e23c1d53668e	readable
amazonaws.com:ivs	2020-07-14	https://api.apis.guru/v2/specs/amazonaws.com/ivs/2020-07-14/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/ivs/2020-07-14/openapi.yaml	APIs/amazonaws.com/ivs/2020-07-14/openapi.yaml	813650b74b0e8d6d5b7c14812add2d3440247f4f798bd81a7782602387a9aea6	readable
amazonaws.com:kafka	2018-11-14	https://api.apis.guru/v2/specs/amazonaws.com/kafka/2018-11-14/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kafka/2018-11-14/openapi.yaml	APIs/amazonaws.com/kafka/2018-11-14/openapi.yaml	bf1908268775771dd7d7c2482849b1708738597cc61ab6d43ff84f70e068adc0	readable
amazonaws.com:kendra	2019-02-03	https://api.apis.guru/v2/specs/amazonaws.com/kendra/2019-02-03/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kendra/2019-02-03/openapi.yaml	APIs/amazonaws.com/kendra/2019-02-03/openapi.yaml	0e52240500c5ab37206c2e7eea021b19eda4662407401bf5b6bfafd1a2823ac8	readable
amazonaws.com:kinesis	2013-12-02	https://api.apis.guru/v2/specs/amazonaws.com/kinesis/2013-12-02/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kinesis/2013-12-02/openapi.yaml	APIs/amazonaws.com/kinesis/2013-12-02/openapi.yaml	8a0a452912bfbf6d3e2393835bbcabe60034ffd9d4163d899a7e8baa217ae62c	readable
amazonaws.com:kinesis-video-archived-media	2017-09-30	https://api.apis.guru/v2/specs/amazonaws.com/kinesis-video-archived-media/2017-09-30/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kinesis-video-archived-media/2017-09-30/openapi.yaml	APIs/amazonaws.com/kinesis-video-archived-media/2017-09-30/openapi.yaml	3defee264b0962358ed8f226a9f9d92ca87accd893ee3df0a05e7839fe799bb1	readable
amazonaws.com:kinesis-video-media	2017-09-30	https://api.apis.guru/v2/specs/amazonaws.com/kinesis-video-media/2017-09-30/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kinesis-video-media/2017-09-30/openapi.yaml	APIs/amazonaws.com/kinesis-video-media/2017-09-30/openapi.yaml	2e7fe29f94c58bd26b64125625beaf654e9a74dd966ca4f6fbff8354cf7d3084	readable
amazonaws.com:kinesis-video-signaling	2019-12-04	https://api.apis.guru/v2/specs/amazonaws.com/kinesis-video-signaling/2019-12-04/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kinesis-video-signaling/2019-12-04/openapi.yaml	APIs/amazonaws.com/kinesis-video-signaling/2019-12-04/openapi.yaml	3fabe80a8274488219a084af49fe846089826f8b5c42de619d5091d3a0eeff79	readable
amazonaws.com:kinesisanalytics	2015-08-14	https://api.apis.guru/v2/specs/amazonaws.com/kinesisanalytics/2015-08-14/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kinesisanalytics/2015-08-14/openapi.yaml	APIs/amazonaws.com/kinesisanalytics/2015-08-14/openapi.yaml	3a542acfe7ffbb8e0b7084c7285e6486528504f8ee423145f62d3e5338376571	readable
amazonaws.com:kinesisanalyticsv2	2018-05-23	https://api.apis.guru/v2/specs/amazonaws.com/kinesisanalyticsv2/2018-05-23/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kinesisanalyticsv2/2018-05-23/openapi.yaml	APIs/amazonaws.com/kinesisanalyticsv2/2018-05-23/openapi.yaml	5f415dfbcff0042453ec9758285bfcb1135a21f20c05140d2a99194ce9b2c0bb	readable
amazonaws.com:kinesisvideo	2017-09-30	https://api.apis.guru/v2/specs/amazonaws.com/kinesisvideo/2017-09-30/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kinesisvideo/2017-09-30/openapi.yaml	APIs/amazonaws.com/kinesisvideo/2017-09-30/openapi.yaml	b89a537c187873811dea2ffbf2577a404c637a4ae082cd9a456c55a9baec4927	readable
amazonaws.com:kms	2014-11-01	https://api.apis.guru/v2/specs/amazonaws.com/kms/2014-11-01/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/kms/2014-11-01/openapi.yaml	APIs/amazonaws.com/kms/2014-11-01/openapi.yaml	3fa52a80dbffd1d19e7b5e8c7eba44dfc6541f4294712addd0d2e2ab7c153372	readable
amazonaws.com:lakeformation	2017-03-31	https://api.apis.guru/v2/specs/amazonaws.com/lakeformation/2017-03-31/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/lakeformation/2017-03-31/openapi.yaml	APIs/amazonaws.com/lakeformation/2017-03-31/openapi.yaml	60c0f81317086eed7ea1fefc5d78e2e5c6184831437c67a985e912228493f1b5	readable
amazonaws.com:lambda	2014-11-11	https://api.apis.guru/v2/specs/amazonaws.com/lambda/2014-11-11/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/lambda/2014-11-11/openapi.yaml	APIs/amazonaws.com/lambda/2014-11-11/openapi.yaml	340afb373a51948bae6491f6e147fd70eb8201c2638278e1b9fbc51800207f60	readable
amazonaws.com:lambda	2015-03-31	https://api.apis.guru/v2/specs/amazonaws.com/lambda/2015-03-31/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/lambda/2015-03-31/openapi.yaml	APIs/amazonaws.com/lambda/2015-03-31/openapi.yaml	9c96dc5c3cd3ee0e49c18e7aafbec47027368d30acca009d364a0b9fc3db990f	readable
amazonaws.com:lex-models	2017-04-19	https://api.apis.guru/v2/specs/amazonaws.com/lex-models/2017-04-19/openapi.json	HTTP Error 403: Forbidden	https://api.apis.guru/v2/specs/amazonaws.com/lex-models/2017-04-19/openapi.yaml	APIs/amazonaws.com/lex-models/2017-04-19/openapi.yaml	5693b2bd7c69ceffeb8b285cfa79e8256822e3d9b7c79f9ff142cb4999fa1acb	readable
