key	kind	subject	result	file
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/svix.com/1.4/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/tl-api.azurewebsites.net/2020-08-10_6-22/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/tsapi.net/v1/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/twinehealth.com/v7.78.1/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/velopayments.com/2.35.57/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/viator.com/1.0.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/whatsapp.local/1.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	APIs-guru/openapi-directory:APIs/youneedabudget.com/1.0.0/openapi.yaml@f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AbacatePay/documentation:openapi.yaml@c4cb7cbbe0669ae95c50d32d7771d7c8a1d9b866	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AgentBull/ankole:app/webapps/openapi/console.json@3dd204c7ddce962351801bf4343b61abc420ee48	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AlexeyLCP/lucx-ui:docs/public/openapi.json@89a5f758a1d54808b5dff31d8bf310d544cac3ba	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AlexeyLCP/lucx-ui:frontend/public/openapi.json@89a5f758a1d54808b5dff31d8bf310d544cac3ba	census 0	records.tsv
