repository	path	sha256	pinned_refs	sources	classification	declared_keys	licence	ref_screen	fern	disposition	evidence	screen_evidence
kubernetes/kubernetes	api/openapi-spec/v3/apis__rbac.authorization.k8s.io_openapi.json	c5e049cbae7855f68f3ee2f581b519d97088723f0fd92437bc06a035d4de84e6	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:427	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__resource.k8s.io__v1_openapi.json	c8e0a28f6acb4acf4749b9e0ddf12c1c7f83e049f312c416e1879d9b0c68c58a	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:428	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__resource.k8s.io__v1alpha3_openapi.json	ea64a62c6f157aa375fbb7bac60ea1965a963d19b3142e50350cb90b3f00342b	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:429	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__resource.k8s.io__v1beta1_openapi.json	1febd7fbea545ac9198cf950ee519c070a7639530ce2f521de954265be1cc5f5	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:430	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__resource.k8s.io__v1beta2_openapi.json	e7f239c58affda6547710d9d3e50d59522bc6ed6eb114c79e4a24e33ec78f636	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:431	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__resource.k8s.io_openapi.json	37dadaef1dbaa713091f98f68c8f5528aefefa026d372c64a8b456e20013c4c0	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:432	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__scheduling.k8s.io__v1_openapi.json	c95d06aaea2dbf186b67bd7d1854ee7d06b0be37a8441eb264c6d5db05c33259	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:433	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__scheduling.k8s.io__v1alpha3_openapi.json	830b06081f51008992f2d62bfb2a29c65fd1243c3537428213136dc5508c2d3c	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:434	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__scheduling.k8s.io__v1beta1_openapi.json	7f461b4dcd16b14d7201eb5c7d91807c6e9a642c7fe24b991f61f6792bbd8526	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:435	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__scheduling.k8s.io_openapi.json	17c721726736034c2cc3dc4f54362e92f3278f21c18ed68128c7f66622975242	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:436	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__storage.k8s.io__v1_openapi.json	60e08f45cec91aa5b4ca0890d8abc8ee59d5460e47e9b8c28ef1d20ecdff9354	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:437	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__storage.k8s.io_openapi.json	f5c8f45497c04ca9018b161efdecfbe96241fcec1105ba53f7399bc51224373d	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:438	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__storagemigration.k8s.io__v1_openapi.json	bcc24f34b51bdcd1df0a55e0f61ed918741f5280ef23fbb12e5e6a31a393d223	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:439	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__storagemigration.k8s.io__v1beta1_openapi.json	70ea52b9e63f3eadc819a7063eab6bd054344d7697317de1c9788a5fef71232e	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:440	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis__storagemigration.k8s.io_openapi.json	05b4951c0c4f1de457513751a16c031f5d2bf38622fe0f32352c6db861ec2556	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:441	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/apis_openapi.json	b3cc654411b42803e5f8b6f7299ec0f96bf19a0c21133640d4c270be6ee98792	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:442	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/logs_openapi.json	6b263751854cd33af73aa5d3a753e8e406c9f32d60e8fa67af7c188141134bf7	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:443	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/openid__v1__jwks_openapi.json	be0369fabc2dd2e26ddde8ffcc4829f0559c4f76841d96d154f76cb3ad2e95db	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:444	not-applicable-no-declaration
kubernetes/kubernetes	api/openapi-spec/v3/version_openapi.json	9077133c6af1c993f466a91f9f870daaee779581adc2c3614176c273dd2f52a2	b0e6417568f530e79579c5bcd6bbeac799a47669	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:445	not-applicable-no-declaration
kusalhettiarachchi/imagegram	spec/openapi.yml	d081f4bacc1ee7421ed3aa6affea75db9d40c18e9661fe8b514e9c90836f06c6	a26a424e7d3dc4e557cb850d3f4e70265a928594	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:1705	not-applicable-no-declaration
kushin77/agent-orchestrator	integrations/erp/api/openapi.json	f33d57e9fee91d6cef8c41a8d9e60797f07c4aaf31288fd57a80068b908f6a50	9ae4441d1aca473286be9de0e69f87ab9b8daa25	github-code-search	declares	ref-pointer-unnamed-segment	outstanding-screen	outstanding-screen	outstanding-screen	outstanding-screen	witness-search-github-code-search/candidates.jsonl:1706	outstanding-screen
kushin77/agent-orchestrator	integrations/paperclip/api/openapi.json	feac467fd37ef12ff0eaa6cbc4dd1076ff2836275af6f2a91162d76ac72f6b4d	9ae4441d1aca473286be9de0e69f87ab9b8daa25	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1707	not-applicable-no-declaration
kuvera-apdl/apdl	contracts/console/v1/openapi.json	abf88816c6b738d52167cf6bf7102ce586d327dffa5a3941bee49d0e953520db	4be511a27124e50812fd690a2caf24bbc46db82e	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1708	not-applicable-no-declaration
kytos/legacy	napps/kytos/of_topology/openapi.yml	60fbe1d71cb5e8548383e900e2e7970d40296d5a78b48b05ae001c1ef86763cb	fe829278b4f99f507807ff3aea01a08efa2aba98	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1709	not-applicable-no-declaration
larynxberlin-rgb/Zugfolge2	packages/contracts/openapi/openapi.yaml	4ebfb9e510bd4e93ef86268619d69d89c867a485359a5454462abe8cd7205747	d0cfa35c40e286d87e5b73cb1217c4fd907db51c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1710	not-applicable-no-declaration
learn-ukrainian/hramatka	hramatka/api/openapi.yaml	0554c359d5f387fac56e7539e4591d622dcd5f3895a1ab0318b894f1d18c4808	2662fc4c42d95753117ed61651869d9ab97e8320	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1711	not-applicable-no-declaration
lmhhh28/MASI-NIDS-vNext	contracts/openapi/v1/openapi.yaml	debc28ed9b70888540468f6d3c32ce83fbdc4500bc86a379e604552effe1dd74	ab0162fc8113508dc3b15fb13c7939883b48c341	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1712	not-applicable-no-declaration
load28/adoc	docs/design/api/openapi.yaml	621c2836e1228c8d6847ac4ca78cf669265714a65238f414bdd3bb7459cae9bf	0639411451864a7081b6942c0d4dcfc0edce5cf9	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1713	not-applicable-no-declaration
local-loop-io/loop-protocol	openapi.json	1c4f15f5d785f939858465c81dc12dbaf9b0b1e5c73399aa5c1bb0a28267ae6a	38ec14d4e15e57890aa72ca7fb2409ce5adc4528	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1714	not-applicable-no-declaration
loft-sh/vcluster-docs	schemas/config-openapi.json	3073b18dca924b27af04500dbecabf6d04679ae5b3a5c3ded670d74abf3d9ebf	97bac44332b09d7f0635aed9bd5a73d2057a6616	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:1715	not-applicable-no-declaration
ludeknovy/jtl-reporter-listener-service	openapi/openApi.yml	66b73e3433d694a5351c79a255b0e2faebd29dad92a6272f0a7e2d08202d06b9	6188e0a84f5f0bc2a32459c530abcea221f4b2b9	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:1716	not-applicable-no-declaration
lyming99/autoplan	backend/openapi/openapi.yaml	d3c7084f6dc450e01c5488fca10caf223c1b60b3ce3502f3d7a68f965bbf7c77	0d40ed8f233e5f620505362763b606cbf3b53e7e	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1717	not-applicable-no-declaration
mad4bdigital-ai/multi-business-multi-role-growth-intelligence-os	specs/012-tenant-activation-lifecycle/contracts/governed-policy-questionnaire.openapi.yaml	ea79970ca0e97b42edd09f9dbe5cf8643cc8c68c9c920cfa848256b945b5512a	da53c751129ba762522af9687e342f6f408494b4	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1718	not-applicable-no-declaration
madeinoz67/benchweave	standards/interface/0.1.0/openapi.json	47daba3e3fe840a19ca23030977293f1204f2fce6f8cb63bfcd18318c7fd3a2d	2847be642ba2d3b8b11ef0ba02a9f9015dbcf28e	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1719	not-applicable-no-declaration
magebitcom/ucp-php-spec	spec/services/shopping/rest.openapi.json	b86d1af0394832ddce97a35bdb8b5ff51c62d1617579e193a2c9aae8b2c36bd5	9f4e1fbaead3457af87c80d677276c0d38b13eb0	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1720	not-applicable-no-declaration
magrathean-uk/teslatlas-protocol	openapi/teslatlas-v1.openapi.json	393b5b2c2d46b6509773bc5c5b634b419c37a2d88fd1d79fab89d315d2ce01aa	e33a296d26fcef3936ccaf61ccc73b0f7469b7a2	github-code-search	declares	ref-pointer-unnamed-segment	outstanding-screen	outstanding-screen	outstanding-screen	outstanding-screen	witness-search-github-code-search/candidates.jsonl:1721	outstanding-screen
magrathean-uk/teslatlas-protocol	profiles/hub-http-v1/1.0.0/openapi.json	af46fba327341fa016c1b25e3f45d69a56f75740f5d0feda3714a89b3c3e9bf7	e33a296d26fcef3936ccaf61ccc73b0f7469b7a2	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1722	not-applicable-no-declaration
magrathean-uk/teslatlas-sdk-swift	Sources/TeslatlasCurrentHub/Binding/openapi.json	af46fba327341fa016c1b25e3f45d69a56f75740f5d0feda3714a89b3c3e9bf7	790ad4f07e5f0f70af72894e556330b370cae8c6	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1723	not-applicable-no-declaration
magrathean-uk/teslatlas-sdk-typescript	protocol/source/openapi/teslatlas-v1.openapi.json	393b5b2c2d46b6509773bc5c5b634b419c37a2d88fd1d79fab89d315d2ce01aa	beb79c922d130722c88ffd009300a00f20ea0a1b	github-code-search	declares	ref-pointer-unnamed-segment	outstanding-screen	outstanding-screen	outstanding-screen	outstanding-screen	witness-search-github-code-search/candidates.jsonl:1724	outstanding-screen
mamaruru/userinfo	openapi.yaml	456bfc1d9845200509700e44db466c34fb40f8ef3b550ec5e9c1e062e86fdb50	ab05793764935d4bd6bfc815f55a38de39b0d609	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1725	not-applicable-no-declaration
matvej-melikhov/avito-aith-hackaton	specs/001-backend-core/contracts/openapi.yaml	4e69a3908b8f022d2a37ef213998f48d6bbfc0dd13a6ac6f0dafd2a61f135c70	d4947c67f65078cb097ebbdd4e5425472616b7c7	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1726	not-applicable-no-declaration
mayer-doa-coder/Protidhoni	contracts/openapi.yaml	d1b7fecde0e6387bef0efdc0c12fc921f6639b54334b5226e291833cbcdf0dc6	287ff02a4fd21ba27bad5f48b4978aef82a442e8	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1727	not-applicable-no-declaration
mereyabdenbekuly-ctrl/clodex-ide	docs/protocol/agent-gateway-v0/openapi.yaml	696c0ee07fb2febc662d482c10e815c26485e8208ea6063aebdfdda8c5069536	dc023d1f6fea166a23243dff7cf4e2dc824c035b	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1728	not-applicable-no-declaration
mikemol/cstz	rhpf-pff-profiles/pff.openapi.yaml	e578e76cb45a89449c1dfcc28fef6a5f05df969ba5e6577b71f277f9fd21c868	444f271018e19f1a59e1adfe26591247b492beaa	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1729	not-applicable-no-declaration
miles990/adaptive-interaction	schemas/openapi.json	99af80f9a714a5e5f65899476412717cd32c29b06c4c677de817779de20a0eda	0c31b77c128540d3ceaef98eb96cf624e5c09457	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1730	not-applicable-no-declaration
minhlucvan/n8n-nodes-browserless	openapi.yml	96f5cc3da3c7e7b85f4894615ff666f6581f7e948c927b3641afe487efa73b03	ef2856b42558c2d4455e648028b2df193c2734c4	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1731	not-applicable-no-declaration
ministryofjustice/opg-data-deputy-reporting	mock_sirius/openapi.yml	ce8055b92d3dad04b63c7f809cfa18f7481064acd165af68b78bcb13a89d8b5a	696caa48147cf9ce2221dd606e0c58385b39a993	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:1732	not-applicable-no-declaration
miz77/cit-cafeteria-menu-api	docs/openapi.yaml	e84d263d5cb92dc13624780124667528b0cc6c5bbf59c85eba1af37d119bde16	2b842e314ab06f7d3286a21c609ca7aa7f9db64f	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1733	not-applicable-no-declaration
mohitbadwal/opensurvey	contracts/openapi.yaml	9187003dc2553ccc39f3cb7eda0560c2e7ae9baa0639ba2804da49157b2a477e	9a13faf2e565f25a772b2a74943583d0af8fe08c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:1734	not-applicable-no-declaration
mongodb/openapi	openapi/.raw/v2.json	b1157e8c47a440d8008af0a0c4fd999d5bc7ee6be6e054600dec7fdf96267357	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:446	not-applicable-no-declaration
mongodb/openapi	openapi/.raw/v2.yaml	5735932aa0a23bc5a75ee4f7ffe31e3935356534f30834f9e7e47f82c6e51150	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-publisher-trees/documents.jsonl:447	not-applicable-no-declaration
mongodb/openapi	openapi/v1-deprecated/v1.json	7095dd796487d083c171baca6f8e6dfefdcf2ff7974e0eacfe5f80a0e298e3f3	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:448	not-applicable-no-declaration
mongodb/openapi	openapi/v1-deprecated/v1.yaml	c776004beaf00d259284f30ec969677a9e7f995107b4abd62cad961be546860f	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:449	not-applicable-no-declaration
mongodb/openapi	openapi/v2.json	eb851640dd2929220c603c4d17a3b29b70d1fba3ce76f697fbf5b9588932a582	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:450	not-applicable-no-declaration
mongodb/openapi	openapi/v2.yaml	87bdfa4de7bf15032a432b197eb3f8a51c86646762a0fa07e6b89b65cb59333d	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-publisher-trees/documents.jsonl:451	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-01-01.json	0707b00d74b708426b4a51acfe0e4ea6b7e04280a9fb61c4a51d253d2c17530e	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:452	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-01-01.yaml	d2e69764dcf263ba0593f6ca49b7ae9beb87f268b486df8b6d3cd67e806abb6a	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:453	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-02-01.json	bcfe1b0243106508f590c12f475ea32826a185bd57932975439b5844e10f6f74	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:454	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-02-01.yaml	23c257ba79ea2f78b3e4a0890010b77951e9be3d7def73bf632e1c35d71ab9d4	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:455	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-10-01.json	023fe341bfe96973eb15328b4374cbcb9d37e1dec7a0c565da616a0c4201ae22	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:456	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-10-01.yaml	166da6a3a730bf35b8e9a42af9ba0e2f48a37e844bcf96bd133d83467848d786	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:457	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-11-15.json	45ede742c18d3f604c06db24c46e643dd33b95b163bd8be1aa6057275ffda56b	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:458	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2023-11-15.yaml	bfa862c60ec238adec2712997980492a696253b7fdfbd9b1b45c4bf52accd66e	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:459	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2024-05-30.json	06ca657932d06df3236509b159820ddf7eb5ce1a1d5dd43136c152fd5352c043	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:460	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2024-05-30.yaml	ea52cadcd8149a4a2888791bd8195ac3d9a3db7b2af1a0142ad5c5d22a1939e2	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:461	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2024-08-05.json	a7a259d1a957cc41caa17b4f18e63ea8f59718b76c1ca156fd5590a4f8098ba7	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:462	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2024-08-05.yaml	ea47322a306908dd9910eabf4f03dec0a320f9528f5c30381eccbba3b01ad8b8	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:463	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2024-10-23.json	d30db61cbc6c9c80a5de3c7463d27aab62e2c3ee75ab512e4193db3cf0007b10	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:464	not-applicable-no-declaration
mongodb/openapi	openapi/v2/openapi-2024-10-23.yaml	02b94b7b46b1a1b0613115d229ecb7419dc1d4a60128ad06e5eed32c5a80f6e1	1e4aeea7d2d63f749bcae619cf836fbe52c62447	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:465	not-applicable-no-declaration
