source	key	selector	document	count
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/soundcloud.com/main/1.0.0/meta/import/output-entry.json	6
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/soundcloud.com/main/1.0.0/openapi.json	6
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/spot.io/main/1.0/meta/import/input-bundle.json	6
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/spot.io/main/1.0/meta/import/input-entry.json	6
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/spot.io/main/1.0/meta/import/output-bundle.json	6
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/spot.io/main/1.0/meta/import/output-entry.json	6
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/spot.io/main/1.0/openapi.json	6
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/stripe.com/main/2025-03-31.basil/meta/import/input-bundled.json	688
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/stripe.com/main/2025-03-31.basil/meta/import/input-entry.json	688
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/stripe.com/main/2025-03-31.basil/meta/import/output-bundled.json	688
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/stripe.com/main/2025-03-31.basil/meta/import/output-entry.json	688
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/stripe.com/main/2025-03-31.basil/openapi.json	688
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/stripe.com/stripe/2026-03-25.dahlia/openapi.json	786
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.bluesheets/bluesheetsapi/2.0.7/meta/import/input-bundle.json	2
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.bluesheets/bluesheetsapi/2.0.7/meta/import/input-entry.json	2
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.bluesheets/bluesheetsapi/2.0.7/meta/import/output-bundle.json	2
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.bluesheets/bluesheetsapi/2.0.7/meta/import/output-entry.json	2
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.bluesheets/bluesheetsapi/2.0.7/openapi.json	2
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.openpayments/aspspinformationservice/v1/meta/import/input-bundle.json	10
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.openpayments/aspspinformationservice/v1/meta/import/input-entry.json	10
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.openpayments/aspspinformationservice/v1/meta/import/output-bundle.json	10
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.openpayments/aspspinformationservice/v1/meta/import/output-entry.json	10
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/swaggerhub.openpayments/aspspinformationservice/v1/openapi.json	10
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/zendesk.com/main/2.0.0/meta/import/input-bundled.json	4
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/zendesk.com/main/2.0.0/meta/import/input-entry.json	4
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/zendesk.com/main/2.0.0/meta/import/output-bundled.json	4
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/zendesk.com/main/2.0.0/meta/import/output-entry.json	4
jentic	anyof-sole-member	schema.anyOf:sole-member	openapi/zendesk.com/main/2.0.0/openapi.json	4
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/cvent.com/main/ea/meta/import/input-bundle.json	2
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/cvent.com/main/ea/meta/import/input-entry.json	2
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/cvent.com/main/ea/meta/import/output-bundle.json	2
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/cvent.com/main/ea/meta/import/output-entry.json	2
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/cvent.com/main/ea/openapi.json	2
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/sellsy.com/main/2.128.0/meta/import/input-bundle.json	1
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/sellsy.com/main/2.128.0/meta/import/input-entry.json	1
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/sellsy.com/main/2.128.0/meta/import/output-bundle.json	1
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/sellsy.com/main/2.128.0/meta/import/output-entry.json	1
jentic	array-item-pointer-walk-oneof	schema.properties>schema.type:primary=array&schema.items>schema.$ref:pointer-walk-reaches=oneOf	openapi/sellsy.com/main/2.128.0/openapi.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/cov-spectrum.org/main/v0/meta/import/input-bundle.json	9
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/cov-spectrum.org/main/v0/meta/import/input-entry.json	9
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/cov-spectrum.org/main/v0/meta/import/output-bundle.json	9
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/cov-spectrum.org/main/v0/meta/import/output-entry.json	9
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/cov-spectrum.org/main/v0/openapi.json	9
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-bundle.json	2
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-entry.json	2
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-bundle.json	2
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-entry.json	2
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/openapi.json	2
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/novu.co/novu-api/3.14.0/meta/import/input-bundle.json	5
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/novu.co/novu-api/3.14.0/meta/import/input-entry.json	5
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/novu.co/novu-api/3.14.0/meta/import/output-bundle.json	5
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/novu.co/novu-api/3.14.0/meta/import/output-entry.json	5
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/novu.co/novu-api/3.14.0/openapi.json	5
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/prolific.com/main/1.0/meta/import/input-bundle.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/prolific.com/main/1.0/meta/import/input-entry.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/prolific.com/main/1.0/meta/import/output-bundle.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/prolific.com/main/1.0/meta/import/output-entry.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/prolific.com/main/1.0/openapi.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/vercel.com/main/0.0.1/meta/import/input-bundled.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/vercel.com/main/0.0.1/meta/import/input-entry.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/vercel.com/main/0.0.1/meta/import/output-bundled.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/vercel.com/main/0.0.1/meta/import/output-entry.json	1
jentic	oneof-array-variant-anyof-item	schema.oneOf>schema.type:primary=array&schema.items>schema.anyOf	openapi/vercel.com/main/0.0.1/openapi.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/telnyx.com/main/2.0.0/meta/import/input-bundled.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/telnyx.com/main/2.0.0/meta/import/input-entry.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/telnyx.com/main/2.0.0/meta/import/output-bundled.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/telnyx.com/main/2.0.0/meta/import/output-entry.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/telnyx.com/main/2.0.0/openapi.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/vercel.com/main/0.0.1/meta/import/input-bundled.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/vercel.com/main/0.0.1/meta/import/input-entry.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/vercel.com/main/0.0.1/meta/import/output-bundled.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/vercel.com/main/0.0.1/meta/import/output-entry.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/vercel.com/main/0.0.1/openapi.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/zulip.com/zulip/1.0.0/meta/import/input-bundle.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/zulip.com/zulip/1.0.0/meta/import/input-entry.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/zulip.com/zulip/1.0.0/meta/import/output-bundle.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/zulip.com/zulip/1.0.0/meta/import/output-entry.json	1
jentic	oneof-array-variant-closed-object-item	schema.oneOf>schema.type:primary=array&schema.items>schema.additionalProperties=false	openapi/zulip.com/zulip/1.0.0/openapi.json	1
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-bundle.json	2
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-entry.json	2
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-bundle.json	2
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-entry.json	2
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/metabase.com/main/v0.57.1-SNAPSHOT/openapi.json	2
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/swaggerhub.nexus-gg/attribution/1.6.5/meta/import/input-bundle.json	1
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/swaggerhub.nexus-gg/attribution/1.6.5/meta/import/input-entry.json	1
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/swaggerhub.nexus-gg/attribution/1.6.5/meta/import/output-bundle.json	1
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/swaggerhub.nexus-gg/attribution/1.6.5/meta/import/output-entry.json	1
jentic	oneof-array-variant-composed-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.type:primary-scalar&schema.allOf	openapi/swaggerhub.nexus-gg/attribution/1.6.5/openapi.json	1
jentic	oneof-array-variant-empty-object-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.additionalProperties&!schema.properties:non-empty&schema.properties&schema.type:primary=object	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-bundle.json	9
jentic	oneof-array-variant-empty-object-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.additionalProperties&!schema.properties:non-empty&schema.properties&schema.type:primary=object	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/input-entry.json	9
jentic	oneof-array-variant-empty-object-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.additionalProperties&!schema.properties:non-empty&schema.properties&schema.type:primary=object	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-bundle.json	9
jentic	oneof-array-variant-empty-object-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.additionalProperties&!schema.properties:non-empty&schema.properties&schema.type:primary=object	openapi/metabase.com/main/v0.57.1-SNAPSHOT/meta/import/output-entry.json	9
jentic	oneof-array-variant-empty-object-item	schema.oneOf>schema.type:primary=array&schema.items>!schema.additionalProperties&!schema.properties:non-empty&schema.properties&schema.type:primary=object	openapi/metabase.com/main/v0.57.1-SNAPSHOT/openapi.json	9
jentic	oneof-bare-object-example-variant	schema.oneOf>!schema.$ref&!schema.additionalProperties&!schema.allOf&!schema.example:schema-shaped&!schema.properties:non-empty&schema.example=object&schema.type:primary=object	openapi/ironcladapp.com/ironclad/1/meta/import/input-bundle.json	1
jentic	oneof-bare-object-example-variant	schema.oneOf>!schema.$ref&!schema.additionalProperties&!schema.allOf&!schema.example:schema-shaped&!schema.properties:non-empty&schema.example=object&schema.type:primary=object	openapi/ironcladapp.com/ironclad/1/meta/import/input-entry.json	1
jentic	oneof-bare-object-example-variant	schema.oneOf>!schema.$ref&!schema.additionalProperties&!schema.allOf&!schema.example:schema-shaped&!schema.properties:non-empty&schema.example=object&schema.type:primary=object	openapi/ironcladapp.com/ironclad/1/meta/import/output-bundle.json	1
jentic	oneof-bare-object-example-variant	schema.oneOf>!schema.$ref&!schema.additionalProperties&!schema.allOf&!schema.example:schema-shaped&!schema.properties:non-empty&schema.example=object&schema.type:primary=object	openapi/ironcladapp.com/ironclad/1/meta/import/output-entry.json	1
jentic	oneof-bare-object-example-variant	schema.oneOf>!schema.$ref&!schema.additionalProperties&!schema.allOf&!schema.example:schema-shaped&!schema.properties:non-empty&schema.example=object&schema.type:primary=object	openapi/ironcladapp.com/ironclad/1/openapi.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/7shifts.com/7-shifts/2023-05-01/meta/import/input-bundle.json	17
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/7shifts.com/7-shifts/2023-05-01/meta/import/input-entry.json	17
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/7shifts.com/7-shifts/2023-05-01/meta/import/output-bundle.json	17
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/7shifts.com/7-shifts/2023-05-01/meta/import/output-entry.json	17
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/7shifts.com/7-shifts/2023-05-01/openapi.json	17
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cloudflare.com/main/4.0.0/meta/import/input-bundle.json	6
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cloudflare.com/main/4.0.0/meta/import/input-entry.json	6
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cloudflare.com/main/4.0.0/meta/import/output-bundle.json	6
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cloudflare.com/main/4.0.0/meta/import/output-entry.json	6
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cloudflare.com/main/4.0.0/openapi.json	6
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cpy.re/peertube/7.1.0/meta/import/input-bundled.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cpy.re/peertube/7.1.0/meta/import/input-entry.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cpy.re/peertube/7.1.0/meta/import/output-bundled.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cpy.re/peertube/7.1.0/meta/import/output-entry.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cpy.re/peertube/7.1.0/openapi.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cvent.com/main/ea/meta/import/input-bundle.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cvent.com/main/ea/meta/import/input-entry.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cvent.com/main/ea/meta/import/output-bundle.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cvent.com/main/ea/meta/import/output-entry.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/cvent.com/main/ea/openapi.json	1
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/griffin.com/main/1.0/meta/import/input-bundle.json	3
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/griffin.com/main/1.0/meta/import/input-entry.json	3
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/griffin.com/main/1.0/meta/import/output-bundle.json	3
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/griffin.com/main/1.0/meta/import/output-entry.json	3
jentic	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	openapi/griffin.com/main/1.0/openapi.json	3
jentic	property-sole-oneof-composed-member	schema.properties>schema.oneOf:sole-member&schema.oneOf>!schema.type:primary-scalar&schema.allOf	openapi/cvent.com/main/ea/meta/import/input-bundle.json	1
jentic	property-sole-oneof-composed-member	schema.properties>schema.oneOf:sole-member&schema.oneOf>!schema.type:primary-scalar&schema.allOf	openapi/cvent.com/main/ea/meta/import/input-entry.json	1
jentic	property-sole-oneof-composed-member	schema.properties>schema.oneOf:sole-member&schema.oneOf>!schema.type:primary-scalar&schema.allOf	openapi/cvent.com/main/ea/meta/import/output-bundle.json	1
jentic	property-sole-oneof-composed-member	schema.properties>schema.oneOf:sole-member&schema.oneOf>!schema.type:primary-scalar&schema.allOf	openapi/cvent.com/main/ea/meta/import/output-entry.json	1
jentic	property-sole-oneof-composed-member	schema.properties>schema.oneOf:sole-member&schema.oneOf>!schema.type:primary-scalar&schema.allOf	openapi/cvent.com/main/ea/openapi.json	1
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/airbyte.com/main/1.0.0/meta/import/input-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/airbyte.com/main/1.0.0/meta/import/input-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/airbyte.com/main/1.0.0/meta/import/output-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/airbyte.com/main/1.0.0/meta/import/output-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/airbyte.com/main/1.0.0/openapi.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/alma_france_api/main/1.0.0/meta/import/input-bundle.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/alma_france_api/main/1.0.0/meta/import/input-entry.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/alma_france_api/main/1.0.0/meta/import/output-bundle.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/alma_france_api/main/1.0.0/meta/import/output-entry.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/alma_france_api/main/1.0.0/openapi.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/anthropic.com/messages/1.0.0/meta/import/input-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/anthropic.com/messages/1.0.0/meta/import/input-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/anthropic.com/messages/1.0.0/meta/import/output-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/anthropic.com/messages/1.0.0/meta/import/output-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/anthropic.com/messages/1.0.0/openapi.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/axiom.co/main/2.0.0/meta/import/input-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/axiom.co/main/2.0.0/meta/import/input-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/axiom.co/main/2.0.0/meta/import/output-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/axiom.co/main/2.0.0/meta/import/output-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/axiom.co/main/2.0.0/openapi.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/billie.io/main/2.0.0/meta/import/input-bundle.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/billie.io/main/2.0.0/meta/import/input-entry.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/billie.io/main/2.0.0/meta/import/output-bundle.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/billie.io/main/2.0.0/meta/import/output-entry.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/billie.io/main/2.0.0/openapi.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/cryptomkt.com/main/3.0/meta/import/input-bundle.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/cryptomkt.com/main/3.0/meta/import/input-entry.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/cryptomkt.com/main/3.0/meta/import/output-bundle.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/cryptomkt.com/main/3.0/meta/import/output-entry.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/cryptomkt.com/main/3.0/openapi.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-bundle.json	98
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/input-entry.json	98
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-bundle.json	98
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/dropbox.com/dropbox-api-v2/2.0.0/meta/import/output-entry.json	98
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/dropbox.com/dropbox-api-v2/2.0.0/openapi.json	98
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/getalma.eu/main/1.0.0/meta/import/input-bundle.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/getalma.eu/main/1.0.0/meta/import/input-entry.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/getalma.eu/main/1.0.0/meta/import/output-bundle.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/getalma.eu/main/1.0.0/meta/import/output-entry.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/getalma.eu/main/1.0.0/openapi.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/gohighlevel.com/main/1.0/meta/import/input-bundle.json	52
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/gohighlevel.com/main/1.0/meta/import/input-entry.json	52
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/gohighlevel.com/main/1.0/meta/import/output-bundle.json	52
